Id,Name,Desc,Type,Race,Archetype,Attribute,Atk,Def,Level,Price
61466310,Return of the Monarchs,"You cannot Special Summon monsters from the Extra Deck. When you Tribute Summon a monster: You can activate 1 of these effects;
● Add, from your Deck to your hand, 1 monster with 2400 ATK and 1000 DEF with a different name from that Tribute Summoned monster.
● Add, from your Deck to your hand, 1 monster with 2800 ATK and 1000 DEF with a different name from that Tribute Summoned monster.
The Tribute Summoned monster must be face-up on the field to activate and to resolve this effect. You can only use this effect of ""Return of the Monarchs"" once per turn.",Spell Card,Continuous,Monarch,,,,,3.36
39387565,Return of the Red-Eyes,"If you control a ""Red-Eyes"" monster, except ""Red-Eyes B. Chick"": You can target 1 Normal Monster in your Graveyard; Special Summon it. If this card in your possession is destroyed by an opponent's card effect and sent to your Graveyard: You can target 1 ""Red-Eyes"" monster in your Graveyard, except ""Red-Eyes B. Chick""; Special Summon it. You can only use each effect of ""Return of the Red-Eyes"" once per turn.",Trap Card,Continuous,Red-Eyes,,,,,0.22
46874015,Return of the Six Samurai,"Target 1 ""Six Samurai"" monster in your GY; Special Summon that target. Destroy it during the End Phase of this turn.",Trap Card,Normal,Six Samurai,,,,,0.15
91742238,Return of the Zombies,"Banish 1 Zombie monster on the field, then Special Summon 1 Zombie monster from the GY of the player who controlled it, to their field, in Defense Position. If this card is in your GY: You can shuffle 1 of your banished Zombie monsters into the Deck, and if you do, Set this card, but banish it when it leaves the field. You can only use each effect of ""Return of the Zombies"" once per turn.",Trap Card,Normal,,,,,,0.34
10537981,Return Soul,Activate only during the End Phase. You can return up to 3 monsters destroyed this turn from the Graveyard to their owners' Decks.,Trap Card,Normal,,,,,,0.33
3072077,Return Zombie,During your Standby Phase: You can pay 500 Life Points; add this card from your Graveyard to your hand. You must have no cards in your hand to activate and to resolve this effect.,Effect Monster,Zombie,,DARK,1000,1600,4,0.16
18319762,Revealer of the Ice Barrier,"While you control another ""Ice Barrier"" monster, your opponent cannot Tribute Summon. You can only use each of the following effects of ""Revealer of the Ice Barrier"" once per turn. You can discard 1 card; Special Summon 1 ""Ice Barrier"" Tuner from your Deck, also you cannot Special Summon monsters for the rest of this turn, except WATER monsters. If you would discard, or send a card(s) from your hand to the GY, to activate an ""Ice Barrier"" monster's effect, you can banish this card from your GY instead of 1 of those cards.",Effect Monster,Spellcaster,Ice Barrier,WATER,1700,1000,4,0.67
7986397,Revendread Evolution,"This card can be used to Ritual Summon any ""Vendread"" Ritual Monster from your hand or GY. You must also Tribute monsters from your hand or field, and/or send 1 ""Vendread"" monster from your Deck to the GY, whose total Levels equal the Level of the Ritual Monster you Ritual Summon. The Ritual Summoned monster is destroyed during the End Phase of the next turn. You can only activate 1 ""Revendread Evolution"" per turn.",Spell Card,Ritual,Vendread,,,,,0.19
34093683,Revendread Executor,"You can Ritual Summon this card with any ""Vendread"" Ritual Spell. This card's name becomes ""Revendread Slayer"" while on the field. While this Ritual Summoned card is on the field, your opponent cannot target cards you control with card effects, except this card. If this Ritual Summoned card is destroyed by battle, or is destroyed by an opponent's card effect while in its owner's Monster Zone: You can add 1 ""Vendread"" card from your Deck to your hand. You can only use this effect of ""Revendread Executor"" once per turn.",Ritual Effect Monster,Zombie,Vendread,DARK,3000,0,8,0.13
94666032,Revendread Origin,"This card can be used to Ritual Summon any ""Vendread"" Ritual Monster from your hand or GY. You must also Tribute monsters from your hand or field, and/or banish Zombie monsters from your GY, whose total Levels equal or exceed the Level of the Ritual Monster you Ritual Summon. If ""Revendread Slayer(s)"" you control would be destroyed by battle or card effect, you can banish this card from your GY instead.",Spell Card,Ritual,Vendread,,,,,0.61
4388680,Revendread Slayer,"You can Ritual Summon this card with any ""Vendread"" Ritual Spell. Once per battle, if this card battles an opponent's monster, during damage calculation (Quick Effect): You can banish 1 Zombie monster from your GY; this card gains 300 ATK. If this Ritual Summoned card is sent to the GY: You can add 1 Ritual Spell from your Deck to your hand, and if you do, send 1 ""Vendread"" monster from your Deck to the GY. You can only use this effect of ""Revendread Slayer"" once per turn.",Ritual Effect Monster,Zombie,Vendread,DARK,2400,0,6,0.28
51686645,Revenge Rally,"Target 1 face-up monster your opponent controls; equip this card to that target. It gains 500 ATK/DEF. If this card is sent to the GY because the equipped monster has left the field: Draw 1 card, or if you activated this card this turn, draw 2 cards then discard 1 card, instead. You can only use this effect of ""Revenge Rally"" once per turn.",Trap Card,Normal,,,,,,0.11
73193552,Revered Banner of the Revolution,"If another card(s) you control is destroyed by battle or card effect: You can add 1 ""Liberty at Last!"" from your Deck or GY to your hand. At the start of the Damage Step, if a Synchro Monster battles a monster: You can destroy your opponent's battling monster. If this card in the Spell & Trap Zone would be destroyed by card effect, you can destroy 1 monster you control instead. You can only use each effect of ""Revered Banner of the Revolution"" once per turn.",Trap Card,Continuous,,,,,,0.00
36690018,Reversal of Fate,"Select 1 ""Arcana Force"" monster you control. That monster's effect is now treated as the opposite coin toss result.",Trap Card,Normal,Arcana Force,,,,,0.22
5990062,Reversal Quiz,"Send all cards in your hand and on your side of the field to the Graveyard. Call the type of card (Spell, Trap, or Monster) on top of your Deck. If you call it right, exchange your current Life Points with your opponent's current ones.",Spell Card,Normal,,,,,,0.96
94950218,Reverse Breaker,"Equip only to a ""Utopia"" monster. When the equipped monster declares an attack: Target 1 Spell/Trap Card your opponent controls; destroy that target. Your opponent cannot activate Spell/Trap Cards in response to this effect's activation.",Spell Card,Equip,Utopia,,,,,0.10
90640901,Reverse Buster,"This card can only attack face-down Defense Position monsters. If this card attacks, your opponent cannot activate any Spell/Trap Cards until the end of the Damage Step. If this card attacked a face-down Defense Position monster, at the start of the Damage Step: You can destroy that face-down monster.",Effect Monster,Fiend,,LIGHT,1500,0,4,0.11
94156050,Reverse Glasses,"Halve the ATK of all face-up monsters currently on the field, until the End Phase.",Trap Card,Normal,,,,,,0.09
18302224,Reverse of Neos,"Activate only when a face-up ""Neos"" Fusion Monster you control is destroyed. Special Summon 1 ""Elemental Hero Neos"" from your Deck in Attack Position. It gains 1000 ATK and is destroyed during the End Phase of this turn.",Spell Card,Quick-Play,Elemental HERO,,,,,0.23
93775296,Reverse Reuse,"Target up to 2 Flip monsters in your Graveyard; Special Summon them to your opponent's side of the field, in face-up or face-down Defense Position.",Trap Card,Normal,,,,,,0.09
77622396,Reverse Trap,"Until the End Phase, all effects that add or subtract ATK or DEF are reversed. (Additions now subtract, and subtractions now add, instead. Multiplications and divisions, including halving/doubling, are not affected.)",Trap Card,Normal,,,,,,0.17
45702357,Reversible Beetle,"FLIP: Shuffle this card, and any face-up monsters in its column, into the Deck(s).
If this card is Normal or Special Summoned: Change this card, and any monsters in its column, to face-down Defense Position. You can only use each effect of ""Reversible Beetle"" once per turn.",Effect Monster,Insect,,EARTH,1100,1500,3,0.11
93912845,Revival Gift,"Select 1 Tuner monster from your Graveyard and Special Summon it. Its effects are negated. Special Summon 2 ""Gift Fiend Tokens"" (Fiend-Type/DARK/Level 3/ATK 1500/DEF 1500) to your opponent's side of the field.",Trap Card,Normal,,,,,,0.12
87347365,Revival Golem,"The effect of ""Revival Golem"" can only be used once per turn. When this card is sent from your Deck to the Graveyard: Activate 1 of these effects.
● Special Summon this card from the Graveyard.
● Add this card from the Graveyard to your hand.",Effect Monster,Rock,,EARTH,100,2100,4,1.26
31709826,Revival Jam,When this card is destroyed by battle and sent to the Graveyard: You can pay 1000 Life Points; Special Summon it in face-up Defense Position during your next turn's Standby Phase.,Effect Monster,Aqua,Slime,WATER,1500,500,4,1.29
31066283,Revival of Dokurorider,"This card is used to Ritual Summon ""Dokurorider"". You must also offer monsters whose total Level Stars equal 6 or more as a Tribute from the field or your hand.",Spell Card,Ritual,,,,,,0.25
39967326,Revival of the Immortals,"Target 1 ""Earthbound Immortal"" monster in your Graveyard; Special Summon it, but it cannot declare an attack this turn, also your opponent takes no battle damage from attacks involving it.",Trap Card,Normal,Earthbound,,,,,0.29
12469386,Revival Rose,"If a Level 5 or higher Plant-Type monster you control is destroyed, you can Special Summon this card from the Graveyard.",Effect Monster,Plant,Rose Dragon,DARK,1300,1300,4,0.20
89226534,Revival Swarm,"Target 1 ""Battlewasp"" monster in your GY; Special Summon it. You can banish this card from your GY, then target 1 Insect monster you control; it cannot be destroyed by battle or card effects, until the end of the next turn. You can only use this effect of ""Revival Swarm"" once per turn.",Spell Card,Normal,Battlewasp,,,,,0.31
5309481,Revived King Ha Des,"""Plaguespreader Zombie"" + 1 or more non-Tuner Zombie-Type monsters
Negate the effects of Effect Monsters destroyed by battle with Zombie-Type monsters you control.",Synchro Monster,Zombie,,DARK,2450,0,6,4.72
49469105,Revoke Fusion,"Discard 1 ""Polymerization"" to the Graveyard. Send 1 Fusion Monster from your Extra Deck to your Graveyard and Special Summon 1 monster from your hand that is listed as a Fusion Material Monster on that card. The Special Summoned monster is sent to the Graveyard during the End Phase of this turn.",Spell Card,Normal,,,,,,0.18
76136345,Revolving Switchyard,"If a Level 10 EARTH Machine monster(s) is Normal or Special Summoned to your field (except during the Damage Step): You can activate this effect; your opponent takes no battle damage for the rest of this turn (even if this card leaves the field), also you Special Summon 1 Level 4 EARTH Machine monster with 1800 or more ATK from your Deck, and if you do, it becomes Level 10. You can send 1 card from your hand to the GY; add 1 Level 10 EARTH Machine monster from your Deck to your hand. You can only use 1 ""Revolving Switchyard"" effect per turn, and only once that turn.",Spell Card,Field,,,,,,0.48
62403074,Rhaimundos of the Red Sword,"Armed with the Sword of Crimson Flames, this warrior can bind a monster with fiery restraints.",Normal Monster,Warrior,,EARTH,1200,1300,4,4.32
83957459,Rhinotaurus,"If 2 or more of your opponent's monsters are destroyed by battle with your monsters during the same Battle Phase, this card can make a second attack during that Battle Phase.",Effect Monster,Beast-Warrior,,FIRE,1800,600,4,0.06
37534148,Ribbon of Rebirth,"During the End Phase, if the equipped monster was destroyed by battle and sent to the Graveyard this turn: Special Summon it from the Graveyard to your side of the field.",Spell Card,Equip,,,,,,0.11
